envoy-1         | [2024-06-11 17:26:28.032][1][info][main] [source/server/server.cc:391] initializing epoch 0 (base id=0, hot restart version=11.120)
envoy-1         | [2024-06-11 17:32:33.132][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 20000 milliseconds
envoy-1         | [2024-06-11 17:32:33.132][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 20000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 45188), 'on', '2024-06-11 17:32:33'] ['data = ', b'qN\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 52135), 'on', '2024-06-11 17:32:33'] ['data = ', b'\x88"\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x07httpbin\x03org\x00\x00\x01\x00\x01']
envoy-1         | [2024-06-11 17:32:53.132][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 40000 milliseconds
envoy-1         | [2024-06-11 17:32:53.133][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 40000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 45188), 'on', '2024-06-11 17:32:53'] ['data = ', b'qN\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 52135), 'on', '2024-06-11 17:32:53'] ['data = ', b'\x88"\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x07httpbin\x03org\x00\x00\x01\x00\x01']
envoy-1         | [2024-06-11 17:33:33.136][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:153] dns resolution for httpbin.org failed with c-ares status 12
envoy-1         | [2024-06-11 17:33:33.136][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:242] DNS request timed out 4 times
envoy-1         | [2024-06-11 17:33:33.136][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:275] dns resolution for httpbin.org completed with status 1
envoy-1         | [2024-06-11 17:33:33.136][1][trace][upstream] [source/common/upstream/strict_dns_cluster.cc:115] async DNS resolution complete for httpbin.org
envoy-1         | [2024-06-11 17:33:33.136][1][debug][upstream] [source/common/upstream/strict_dns_cluster.cc:187] DNS refresh rate reset for httpbin.org, (failure) refresh rate 5000 ms
envoy-1         | [2024-06-11 17:33:33.137][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:153] dns resolution for run.mocky.io failed with c-ares status 12
envoy-1         | [2024-06-11 17:33:33.137][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:242] DNS request timed out 4 times
envoy-1         | [2024-06-11 17:33:33.137][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:275] dns resolution for run.mocky.io completed with status 1
envoy-1         | [2024-06-11 17:33:33.137][1][trace][upstream] [source/common/upstream/strict_dns_cluster.cc:115] async DNS resolution complete for run.mocky.io
envoy-1         | [2024-06-11 17:33:33.137][1][debug][upstream] [source/common/upstream/strict_dns_cluster.cc:187] DNS refresh rate reset for run.mocky.io, (failure) refresh rate 5000 ms
envoy-1         | [2024-06-11 17:33:38.137][1][trace][upstream] [source/common/upstream/strict_dns_cluster.cc:107] starting async DNS resolution for httpbin.org
envoy-1         | [2024-06-11 17:33:38.137][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:354] dns resolution for httpbin.org started
envoy-1         | [2024-06-11 17:33:38.138][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 5000 milliseconds
envoy-1         | [2024-06-11 17:33:38.138][1][trace][upstream] [source/common/upstream/strict_dns_cluster.cc:107] starting async DNS resolution for run.mocky.io
envoy-1         | [2024-06-11 17:33:38.138][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:354] dns resolution for run.mocky.io started
envoy-1         | [2024-06-11 17:33:38.138][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 5000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 55114), 'on', '2024-06-11 17:33:38'] ['data = ', b'\x82\xc4\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x07httpbin\x03org\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 59496), 'on', '2024-06-11 17:33:38'] ['data = ', b'g^\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
envoy-1         | [2024-06-11 17:33:43.140][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 10000 milliseconds
envoy-1         | [2024-06-11 17:33:43.140][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 10000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 59496), 'on', '2024-06-11 17:33:43'] ['data = ', b'g^\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 55114), 'on', '2024-06-11 17:33:43'] ['data = ', b'\x82\xc4\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x07httpbin\x03org\x00\x00\x1c\x00\x01']
envoy-1         | [2024-06-11 17:33:53.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 20000 milliseconds
envoy-1         | [2024-06-11 17:33:53.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 20000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 59496), 'on', '2024-06-11 17:33:53'] ['data = ', b'g^\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 55114), 'on', '2024-06-11 17:33:53'] ['data = ', b'\x82\xc4\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x07httpbin\x03org\x00\x00\x1c\x00\x01']
envoy-1         | [2024-06-11 17:34:13.142][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 17:34:13.143][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
