envoy-1         | [2024-06-11 13:43:31.398][1][info][main] [source/server/server.cc:391] initializing epoch 0 (base id=0, hot restart version=11.120)
envoy-1         | [2024-06-11 13:55:46.772][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 3 milliseconds
envoy-1         | [2024-06-11 13:55:46.781][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 40000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 42492), 'on', '2024-06-11 13:55:46'] ['data = ', b'U\xd6\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 42492), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 13:55:46'] ['data = ', b'U\xd6\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['received a message from ', ('8.8.8.8', 53), 'on', '2024-06-11 13:55:46'] ['data = ', b'U\xd6\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x07\x07\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5h\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5g\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd6\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd9']
udpproxy.com-1  | ['forwarded a message from ', ('8.8.8.8', 53), 'into address of ', "('172.20.0.3', 43264)", 'on', '2024-06-11 13:55:46'] ['data = ', b'U\xd6\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x07\x07\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5h\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5g\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd6\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd9']
envoy-1         | [2024-06-11 15:43:19.780][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:153] dns resolution for run.mocky.io failed with c-ares status 12
envoy-1         | [2024-06-11 15:43:19.784][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:242] DNS request timed out 4 times
envoy-1         | [2024-06-11 15:43:19.784][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:275] dns resolution for run.mocky.io completed with status 1
envoy-1         | [2024-06-11 15:43:19.784][1][trace][upstream] [source/common/upstream/strict_dns_cluster.cc:115] async DNS resolution complete for run.mocky.io
envoy-1         | [2024-06-11 15:43:19.784][1][debug][upstream] [source/common/upstream/strict_dns_cluster.cc:187] DNS refresh rate reset for run.mocky.io, (failure) refresh rate 5000 ms
envoy-1         | [2024-06-11 15:43:24.775][1][trace][upstream] [source/common/upstream/strict_dns_cluster.cc:107] starting async DNS resolution for run.mocky.io
envoy-1         | [2024-06-11 15:43:24.775][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:354] dns resolution for run.mocky.io started
envoy-1         | [2024-06-11 15:43:24.776][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 5000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 36948), 'on', '2024-06-11 15:43:24'] ['data = ', b'yM\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['new pair'] [('172.20.0.3', 36948), ('8.8.8.8', 53)]
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 36948), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 15:43:24'] ['data = ', b'yM\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['received a message from ', ('8.8.8.8', 53), 'on', '2024-06-11 15:43:24'] ['data = ', b"yM\x81\x80\x00\x01\x00\x01\x00\x01\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x06\xb5\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc05\x00\x06\x00\x01\x00\x00\x06\xb6\x001\x06angela\x02ns\ncloudflare\xc0B\x03dns\xc0]\x8b\xa6D<\x00\x00'\x10\x00\x00\t`\x00\t:\x80\x00\x00\x07\x08"]
udpproxy.com-1  | ['forwarded a message from ', ('8.8.8.8', 53), 'into address of ', "('172.20.0.3', 43264)", 'on', '2024-06-11 15:43:24'] ['data = ', b"yM\x81\x80\x00\x01\x00\x01\x00\x01\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x06\xb5\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc05\x00\x06\x00\x01\x00\x00\x06\xb6\x001\x06angela\x02ns\ncloudflare\xc0B\x03dns\xc0]\x8b\xa6D<\x00\x00'\x10\x00\x00\t`\x00\t:\x80\x00\x00\x07\x08"]
envoy-1         | [2024-06-11 15:43:29.781][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 10000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 36948), 'on', '2024-06-11 15:43:29'] ['data = ', b'yM\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 36948), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 15:43:29'] ['data = ', b'yM\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['received a message from ', ('8.8.8.8', 53), 'on', '2024-06-11 15:43:29'] ['data = ', b"yM\x81\x80\x00\x01\x00\x01\x00\x01\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x06\xb1\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc05\x00\x06\x00\x01\x00\x00\x06\xb2\x001\x06angela\x02ns\ncloudflare\xc0B\x03dns\xc0]\x8b\xa6D<\x00\x00'\x10\x00\x00\t`\x00\t:\x80\x00\x00\x07\x08"]
udpproxy.com-1  | ['forwarded a message from ', ('8.8.8.8', 53), 'into address of ', "('172.20.0.3', 43264)", 'on', '2024-06-11 15:43:29'] ['data = ', b"yM\x81\x80\x00\x01\x00\x01\x00\x01\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x06\xb1\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc05\x00\x06\x00\x01\x00\x00\x06\xb2\x001\x06angela\x02ns\ncloudflare\xc0B\x03dns\xc0]\x8b\xa6D<\x00\x00'\x10\x00\x00\t`\x00\t:\x80\x00\x00\x07\x08"]
envoy-1         | [2024-06-11 15:43:39.781][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 15:43:39.781][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 20000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 36948), 'on', '2024-06-11 15:43:39'] ['data = ', b'yM\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 36948), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 15:43:39'] ['data = ', b'yM\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['received a message from ', ('8.8.8.8', 53), 'on', '2024-06-11 15:43:39'] ['data = ', b"yM\x81\x80\x00\x01\x00\x01\x00\x01\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x06\xa7\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc05\x00\x06\x00\x01\x00\x00\x06\xa8\x001\x06angela\x02ns\ncloudflare\xc0B\x03dns\xc0]\x8b\xa6D<\x00\x00'\x10\x00\x00\t`\x00\t:\x80\x00\x00\x07\x08"]
udpproxy.com-1  | ['forwarded a message from ', ('8.8.8.8', 53), 'into address of ', "('172.20.0.3', 43264)", 'on', '2024-06-11 15:43:39'] ['data = ', b"yM\x81\x80\x00\x01\x00\x01\x00\x01\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x06\xa7\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc05\x00\x06\x00\x01\x00\x00\x06\xa8\x001\x06angela\x02ns\ncloudflare\xc0B\x03dns\xc0]\x8b\xa6D<\x00\x00'\x10\x00\x00\t`\x00\t:\x80\x00\x00\x07\x08"]
envoy-1         | [2024-06-11 15:43:59.785][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 40000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 36948), 'on', '2024-06-11 15:43:59'] ['data = ', b'yM\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 36948), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 15:43:59'] ['data = ', b'yM\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['received a message from ', ('8.8.8.8', 53), 'on', '2024-06-11 15:43:59'] ['data = ', b"yM\x81\x80\x00\x01\x00\x01\x00\x01\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x04;\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc05\x00\x06\x00\x01\x00\x00\x04<\x001\x06angela\x02ns\ncloudflare\xc0B\x03dns\xc0]\x8b\xa6D<\x00\x00'\x10\x00\x00\t`\x00\t:\x80\x00\x00\x07\x08"]
udpproxy.com-1  | ['forwarded a message from ', ('8.8.8.8', 53), 'into address of ', "('172.20.0.3', 43264)", 'on', '2024-06-11 15:43:59'] ['data = ', b"yM\x81\x80\x00\x01\x00\x01\x00\x01\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x04;\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc05\x00\x06\x00\x01\x00\x00\x04<\x001\x06angela\x02ns\ncloudflare\xc0B\x03dns\xc0]\x8b\xa6D<\x00\x00'\x10\x00\x00\t`\x00\t:\x80\x00\x00\x07\x08"]
envoy-1         | [2024-06-11 15:44:39.785][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 0 milliseconds
envoy-1         | [2024-06-11 15:44:39.787][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:153] dns resolution for run.mocky.io failed with c-ares status 12
envoy-1         | [2024-06-11 15:44:39.788][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:242] DNS request timed out 4 times
envoy-1         | [2024-06-11 15:44:39.789][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 5000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 36948), 'on', '2024-06-11 15:44:39'] ['data = ', b'\xae\x9f\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 36948), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 15:44:39'] ['data = ', b'\xae\x9f\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['received a message from ', ('8.8.8.8', 53), 'on', '2024-06-11 15:44:39'] ['data = ', b'\xae\x9f\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x07\x07\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5g\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd9\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd6\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5h']
udpproxy.com-1  | ['forwarded a message from ', ('8.8.8.8', 53), 'into address of ', "('172.20.0.3', 43264)", 'on', '2024-06-11 15:44:39'] ['data = ', b'\xae\x9f\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x07\x07\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5g\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd9\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd6\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5h']
envoy-1         | [2024-06-11 15:44:44.791][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 10000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 36948), 'on', '2024-06-11 15:44:44'] ['data = ', b'\xae\x9f\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 36948), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 15:44:44'] ['data = ', b'\xae\x9f\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['received a message from ', ('8.8.8.8', 53), 'on', '2024-06-11 15:44:44'] ['data = ', b'\xae\x9f\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x07\x07\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5h\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd9\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd6\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5g']
udpproxy.com-1  | ['forwarded a message from ', ('8.8.8.8', 53), 'into address of ', "('172.20.0.3', 43264)", 'on', '2024-06-11 15:44:44'] ['data = ', b'\xae\x9f\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x07\x07\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5h\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd9\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd6\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5g']
envoy-1         | [2024-06-11 15:44:54.793][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 20000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 36948), 'on', '2024-06-11 15:44:54'] ['data = ', b'\xae\x9f\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 36948), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 15:44:54'] ['data = ', b'\xae\x9f\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['received a message from ', ('8.8.8.8', 53), 'on', '2024-06-11 15:44:54'] ['data = ', b'\xae\x9f\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x06\xfd\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04.\xfc\xb5h\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xd9\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xd6\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04.\xfc\xb5g']
udpproxy.com-1  | ['forwarded a message from ', ('8.8.8.8', 53), 'into address of ', "('172.20.0.3', 43264)", 'on', '2024-06-11 15:44:54'] ['data = ', b'\xae\x9f\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x06\xfd\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04.\xfc\xb5h\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xd9\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xd6\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01"\x00\x04.\xfc\xb5g']
envoy-1         | [2024-06-11 15:45:14.797][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 40000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 36948), 'on', '2024-06-11 15:45:14'] ['data = ', b'\xae\x9f\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 36948), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 15:45:14'] ['data = ', b'\xae\x9f\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01']
udpproxy.com-1  | ['received a message from ', ('8.8.8.8', 53), 'on', '2024-06-11 15:45:15'] ['data = ', b'\xae\x9f\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x07\x07\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd9\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5h\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5g\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd6']
udpproxy.com-1  | ['forwarded a message from ', ('8.8.8.8', 53), 'into address of ', "('172.20.0.3', 43264)", 'on', '2024-06-11 15:45:15'] ['data = ', b'\xae\x9f\x81\x80\x00\x01\x00\n\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x01\x00\x01\xc0\x0c\x00\x05\x00\x01\x00\x00\x07\x07\x00\x1d\x06domain\x03par\x0cclever-cloud\x03com\x00\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*ul\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xda\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04\xb9*um\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd9\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5h\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd8\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04.\xfc\xb5g\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd7\xc0*\x00\x01\x00\x01\x00\x00\x01,\x00\x04[\xd0\xcf\xd6']
envoy-1         | [2024-06-11 15:45:24.616][1][info][main] [source/server/drain_manager_impl.cc:171] shutting down parent after drain
envoy-1         | [2024-06-11 15:45:54.791][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 6 milliseconds
envoy-1         | [2024-06-11 15:45:54.803][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:153] dns resolution for run.mocky.io failed with c-ares status 12
envoy-1         | [2024-06-11 15:45:54.803][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:242] DNS request timed out 4 times
envoy-1         | [2024-06-11 15:45:54.803][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:275] dns resolution for run.mocky.io completed with status 1
envoy-1         | [2024-06-11 15:45:54.803][1][trace][upstream] [source/common/upstream/strict_dns_cluster.cc:115] async DNS resolution complete for run.mocky.io
envoy-1         | [2024-06-11 15:45:54.804][1][debug][upstream] [source/common/upstream/strict_dns_cluster.cc:187] DNS refresh rate reset for run.mocky.io, (failure) refresh rate 5000 ms
envoy-1         | [2024-06-11 15:45:59.802][1][trace][upstream] [source/common/upstream/strict_dns_cluster.cc:107] starting async DNS resolution for run.mocky.io
envoy-1         | [2024-06-11 15:45:59.802][1][debug][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:354] dns resolution for run.mocky.io started
envoy-1         | [2024-06-11 15:45:59.804][1][trace][dns] [source/extensions/network/dns_resolver/cares/dns_impl.cc:317] Setting DNS resolution timer for 5000 milliseconds
udpproxy.com-1  | ['received a message from ', ('172.20.0.3', 45428), 'on', '2024-06-11 15:45:59'] ['data = ', b'\xe3c\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
udpproxy.com-1  | ['new pair'] [('172.20.0.3', 45428), ('8.8.8.8', 53)]
udpproxy.com-1  | ['forwarded a message from ', ('172.20.0.3', 45428), 'into address of ', "('8.8.8.8', 53)", 'on', '2024-06-11 15:45:59'] ['data = ', b'\xe3c\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x03run\x05mocky\x02io\x00\x00\x1c\x00\x01']
